experiment_id,run_id,preset,timestamp_manifest,hostname_manifest,hardware_target,hardware_role,backend,accelerator_type,device_count,dstack_gpu_spec,workload_family,workload_runner,workload_description,operation_family,execution_mode,signature_label,fsdp_degree,tp_degree,global_batch_size,sequence_length,shape,hidden_size,vocab_size,token_chunk,vocab_chunk,chunk_configuration,token_loop_count,vocab_loop_count,chunk_loop_count,cce_loop_count,mesh_configuration,warmup_steps,measured_steps,seed,repeat_index,cce_profiler_experiment_id,case_name,run_dir,xla_dir,profiler_path,scenario_group
180,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc64_vc131072,1,4,16,512,b16/L512,320,262144,64,131072,64/131072,128,2,256,,"fsdp=1,tp=4",3,10,0,0,-1,exp0180_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc64_vc131072_fsdp1_tp4_tc64_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0180_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc64_vc131072_fsdp1_tp4_tc64_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0180_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc64_vc131072_fsdp1_tp4_tc64_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
181,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc64_vc262144,1,4,16,512,b16/L512,320,262144,64,262144,64/262144,128,1,128,,"fsdp=1,tp=4",3,10,0,0,-1,exp0181_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc64_vc262144_fsdp1_tp4_tc64_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0181_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc64_vc262144_fsdp1_tp4_tc64_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0181_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc64_vc262144_fsdp1_tp4_tc64_vc262144_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
182,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc4096,1,4,16,512,b16/L512,320,262144,128,4096,128/4096,64,64,4096,,"fsdp=1,tp=4",3,10,0,0,-1,exp0182_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc4096_fsdp1_tp4_tc128_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0182_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc4096_fsdp1_tp4_tc128_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0182_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc4096_fsdp1_tp4_tc128_vc4096_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
183,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc8192,1,4,16,512,b16/L512,320,262144,128,8192,128/8192,64,32,2048,,"fsdp=1,tp=4",3,10,0,0,-1,exp0183_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc8192_fsdp1_tp4_tc128_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0183_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc8192_fsdp1_tp4_tc128_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0183_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc8192_fsdp1_tp4_tc128_vc8192_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
184,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc16384,1,4,16,512,b16/L512,320,262144,128,16384,128/16384,64,16,1024,,"fsdp=1,tp=4",3,10,0,0,-1,exp0184_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc16384_fsdp1_tp4_tc128_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0184_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc16384_fsdp1_tp4_tc128_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0184_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc16384_fsdp1_tp4_tc128_vc16384_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
185,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc32768,1,4,16,512,b16/L512,320,262144,128,32768,128/32768,64,8,512,,"fsdp=1,tp=4",3,10,0,0,-1,exp0185_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc32768_fsdp1_tp4_tc128_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0185_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc32768_fsdp1_tp4_tc128_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0185_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc32768_fsdp1_tp4_tc128_vc32768_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
186,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc65536,1,4,16,512,b16/L512,320,262144,128,65536,128/65536,64,4,256,,"fsdp=1,tp=4",3,10,0,0,-1,exp0186_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc65536_fsdp1_tp4_tc128_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0186_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc65536_fsdp1_tp4_tc128_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0186_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc65536_fsdp1_tp4_tc128_vc65536_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
187,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc131072,1,4,16,512,b16/L512,320,262144,128,131072,128/131072,64,2,128,,"fsdp=1,tp=4",3,10,0,0,-1,exp0187_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc131072_fsdp1_tp4_tc128_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0187_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc131072_fsdp1_tp4_tc128_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0187_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc131072_fsdp1_tp4_tc128_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
188,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc128_vc262144,1,4,16,512,b16/L512,320,262144,128,262144,128/262144,64,1,64,,"fsdp=1,tp=4",3,10,0,0,-1,exp0188_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc262144_fsdp1_tp4_tc128_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0188_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc262144_fsdp1_tp4_tc128_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0188_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc262144_fsdp1_tp4_tc128_vc262144_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
189,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc4096,1,4,16,512,b16/L512,320,262144,256,4096,256/4096,32,64,2048,,"fsdp=1,tp=4",3,10,0,0,-1,exp0189_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc4096_fsdp1_tp4_tc256_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0189_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc4096_fsdp1_tp4_tc256_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0189_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc4096_fsdp1_tp4_tc256_vc4096_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
190,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc8192,1,4,16,512,b16/L512,320,262144,256,8192,256/8192,32,32,1024,,"fsdp=1,tp=4",3,10,0,0,-1,exp0190_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc8192_fsdp1_tp4_tc256_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0190_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc8192_fsdp1_tp4_tc256_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0190_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc8192_fsdp1_tp4_tc256_vc8192_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
191,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc16384,1,4,16,512,b16/L512,320,262144,256,16384,256/16384,32,16,512,,"fsdp=1,tp=4",3,10,0,0,-1,exp0191_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc16384_fsdp1_tp4_tc256_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0191_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc16384_fsdp1_tp4_tc256_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0191_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc16384_fsdp1_tp4_tc256_vc16384_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
192,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc32768,1,4,16,512,b16/L512,320,262144,256,32768,256/32768,32,8,256,,"fsdp=1,tp=4",3,10,0,0,-1,exp0192_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc32768_fsdp1_tp4_tc256_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0192_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc32768_fsdp1_tp4_tc256_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0192_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc32768_fsdp1_tp4_tc256_vc32768_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
193,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc65536,1,4,16,512,b16/L512,320,262144,256,65536,256/65536,32,4,128,,"fsdp=1,tp=4",3,10,0,0,-1,exp0193_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc65536_fsdp1_tp4_tc256_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0193_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc65536_fsdp1_tp4_tc256_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0193_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc65536_fsdp1_tp4_tc256_vc65536_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
194,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc131072,1,4,16,512,b16/L512,320,262144,256,131072,256/131072,32,2,64,,"fsdp=1,tp=4",3,10,0,0,-1,exp0194_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc131072_fsdp1_tp4_tc256_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0194_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc131072_fsdp1_tp4_tc256_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0194_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc131072_fsdp1_tp4_tc256_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
195,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc256_vc262144,1,4,16,512,b16/L512,320,262144,256,262144,256/262144,32,1,32,,"fsdp=1,tp=4",3,10,0,0,-1,exp0195_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc262144_fsdp1_tp4_tc256_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0195_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc262144_fsdp1_tp4_tc256_vc262144_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0195_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc262144_fsdp1_tp4_tc256_vc262144_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
196,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc4096,1,4,16,512,b16/L512,320,262144,512,4096,512/4096,16,64,1024,,"fsdp=1,tp=4",3,10,0,0,-1,exp0196_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc4096_fsdp1_tp4_tc512_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0196_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc4096_fsdp1_tp4_tc512_vc4096_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0196_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc4096_fsdp1_tp4_tc512_vc4096_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
197,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc8192,1,4,16,512,b16/L512,320,262144,512,8192,512/8192,16,32,512,,"fsdp=1,tp=4",3,10,0,0,-1,exp0197_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc8192_fsdp1_tp4_tc512_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0197_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc8192_fsdp1_tp4_tc512_vc8192_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0197_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc8192_fsdp1_tp4_tc512_vc8192_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
198,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc16384,1,4,16,512,b16/L512,320,262144,512,16384,512/16384,16,16,256,,"fsdp=1,tp=4",3,10,0,0,-1,exp0198_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc16384_fsdp1_tp4_tc512_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0198_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc16384_fsdp1_tp4_tc512_vc16384_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0198_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc16384_fsdp1_tp4_tc512_vc16384_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
199,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc32768,1,4,16,512,b16/L512,320,262144,512,32768,512/32768,16,8,128,,"fsdp=1,tp=4",3,10,0,0,-1,exp0199_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc32768_fsdp1_tp4_tc512_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0199_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc32768_fsdp1_tp4_tc512_vc32768_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0199_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc32768_fsdp1_tp4_tc512_vc32768_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
200,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc65536,1,4,16,512,b16/L512,320,262144,512,65536,512/65536,16,4,64,,"fsdp=1,tp=4",3,10,0,0,-1,exp0200_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc65536_fsdp1_tp4_tc512_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0200_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc65536_fsdp1_tp4_tc512_vc65536_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0200_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc65536_fsdp1_tp4_tc512_vc65536_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
201,20260616T031040Z,dense-synthetic,2026-06-16T03:10:40+00:00,Chansungs-MacBook-Pro-2.local,gpu-a100-80gb-4,primary_gpu_baseline,gpu,A100-80GB,4,A100:4:80GB,torch_eager_collective_loop,torch_microbench,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,collective_loop,eager,b16_L512_fsdp1_tp4_tc512_vc131072,1,4,16,512,b16/L512,320,262144,512,131072,512/131072,16,2,32,,"fsdp=1,tp=4",3,10,0,0,-1,exp0201_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc131072_fsdp1_tp4_tc512_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0201_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc131072_fsdp1_tp4_tc512_vc131072_r0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_dense_a100_torch/runs/exp0201_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc512_vc131072_fsdp1_tp4_tc512_vc131072_r0/xla,,gpu-a100-80gb-4/torch_eager_collective_loop
